Index,Node,Rank
278,278,0.00023782844021431936
279,279,7.048157833547912e-05
280,280,0.0004836864849742454
281,281,0.00024104410648168712
282,282,9.172093610965165e-05
283,283,0.00010627204653971693
284,284,0.00024277707976167883
285,285,0.000510882040171271
286,286,8.314465270209088e-05
287,287,5.2591423276218314e-05
288,288,8.052346987960624e-05
289,289,0.00010767448184671684
290,290,0.0001737107167067809
291,291,0.0004084713051094272
292,292,5.2591423276218314e-05
293,293,0.00010075548047141475
294,294,7.90610085730714e-05
295,295,0.0001406410799775113
296,296,0.00017463608200791601
297,297,0.0002753673376623998
298,298,0.00014487530515684444
299,299,0.000280117245998315
300,300,0.00012385035572036357
301,301,9.758455452199637e-05
302,302,0.0002731257396115444
303,303,0.00025127936770103176
304,304,0.0005761262087429728
305,305,6.940001972682072e-05
306,306,0.00021693170124186377
307,307,0.0001153270298127361
308,308,0.0002763233517743509
309,309,0.00017163123516383193
310,310,0.00027489005162653965
311,311,0.00011389444868967978
312,312,0.0005120800953935762
313,313,0.00040923994446675024
314,314,0.0001724333430201253
315,315,0.0006036352914088951
316,316,6.581490012111381e-05
317,317,0.00011894544687680498
318,318,0.00014689588991789368
319,319,0.00022888063692828091
320,320,0.00030790524961180586
321,321,9.264483661467496e-05
322,322,0.0007867992190291398
323,323,0.0004294328223425148
324,324,0.00032966175182066874
325,325,0.00041120087237201563
326,326,0.0003573420959917145
327,327,0.0001275343277989076
328,328,0.00021693170124186377
329,329,0.0003988721550833795
330,330,0.0002273449678342629
331,331,0.0002408747578231589
332,332,0.000475988110756862
333,333,0.00017122346243625506
334,334,0.00031783678431852375
335,335,5.2591423276218314e-05
336,336,7.450715465063965e-05
337,337,0.00020454700787763107
338,338,0.00011254118253680223
339,339,0.00035337088392488884
340,340,0.0001062415404454761
341,341,0.00015470602371500742
342,342,0.00036516341178426446
343,343,0.0003464568491457384
344,344,0.0001323554191993793
345,345,0.00019837755767087979
346,346,0.00036337698446235137
347,347,0.0001242763938543728
348,348,0.002348096972780577
349,414,0.001800299047070226
350,428,0.0007800171933479687
351,1684,0.006367162138306824
352,1912,0.003876971600884498
353,2814,5.92614826904745e-05
354,2838,9.412616300685339e-05
355,2885,9.14844086337335e-05
356,3003,9.412616300685339e-05
357,3173,0.00016361053860261036
358,3290,0.0001021893478509302
359,353,0.0006135843200040693
360,363,0.0005997187647803384
361,366,0.0005863987491589503
362,376,0.0009014073664792465
363,389,0.00039827343975295767
364,420,0.00023766626442727468
365,475,0.0007853586142469625
366,483,0.0012974283300616095
367,484,0.0006189037515495884
368,517,0.0006354935542122408
369,526,0.0004640796734963514
370,538,0.0005315028252191574
371,563,0.0007402839803830181
372,566,0.0005232641470441746
373,580,0.0005182120759522529
374,596,0.00036497984136199215
375,601,0.0001930392264761587
376,606,0.0005412645640458651
377,629,0.0001056078337379245
378,637,0.0006673468005384597
379,641,0.00039729323004146364
380,649,8.487490306041622e-05
381,651,0.0004568833736083705
382,896,0.0005810468584650819
383,897,0.00024577777689245534
384,898,0.00020644834554743395
385,899,6.820782979719053e-05
386,900,0.0001266414416479644
387,901,0.00027387912844332497
388,902,0.00022403198704808378
389,903,0.00027195283997170715
390,904,8.622663095418363e-05
391,905,0.00013518628126668177
392,906,0.0002459622754643304
393,907,8.602544938699806e-05
394,908,0.000290861223074446
395,909,0.00017634436109450411
396,910,9.826866799463643e-05
397,911,4.2799006860415876e-05
398,912,0.00012728318142987344
399,913,0.00025744859443715767
400,914,0.00012464897079713747
401,915,0.0002285715837957689
402,916,0.00042155073063063117
403,917,0.0007331559412352087
404,918,4.2799006860415876e-05
405,919,0.00016807883770807925
406,920,9.986860943992954e-05
407,921,0.00032302842466066525
408,922,0.0001482671910562108
409,923,0.00010266838281510661
410,924,0.0003181123854132637
411,925,0.0004844567692360999
412,926,0.00010220965749540797
413,927,0.00024814196901230855
414,928,0.00011502800763257397
415,929,8.709991805138604e-05
416,930,0.0003272087414333296
417,931,0.00013754558088603959
418,932,0.00021686292273123974
419,933,0.00015785707512660176
420,934,0.0002484345093697359
421,935,7.495459690145535e-05
422,936,0.00023776214030498207
423,937,9.628196372716758e-05
424,938,0.0002361051676436247
425,939,0.00016823361775247073
426,940,0.00014094245875006202
427,941,0.0002853577613802591
428,942,0.0003265502422901718
429,943,0.00012056395880675284
430,944,0.00026483457411335465
431,945,5.7820340635686784e-05
432,946,0.00048084628682902646
433,947,0.00034684924961995186
434,948,0.0002459328892462344
435,949,0.00018054254687440148
436,950,0.00011590279992571787
437,951,0.000168308745006867
438,952,0.00024796630060156097
439,953,0.00033500805821908523
440,954,0.0002829209380519794
441,955,0.0001628119956943117
442,956,0.00015661298435125392
443,957,0.0003075608094975924
444,958,0.00020213598620212212
445,959,0.00016440541264944856
446,960,0.00031990292299102535
447,961,0.00014349431841115696
448,962,0.0001978233776093292
449,963,0.00026453604976559253
450,964,0.00020904718385079114
451,965,0.00013456111101210194
452,966,0.0003291738391295722
453,967,0.00033710699185462403
454,968,0.00024366939926893466
455,969,0.00018109397933067884
456,970,0.00015735715657344215
457,971,0.00019519211438773944
458,972,9.666502013531492e-05
459,973,0.00014546819787539705
460,974,0.00011875104533676695
461,975,0.0002588514760796105
462,976,0.0001683556155594235
463,977,0.00020658063175113265
464,978,0.0003245913712764219
465,979,0.00016048437631275102
466,980,0.0003909821735516073
467,981,0.00022893197713982156
468,982,0.00023898943728226487
469,983,0.00020002521718036549
470,984,0.0002206451596786541
471,985,9.339608556313122e-05
472,986,0.00010797799474571789
473,987,9.174409785108706e-05
474,988,0.00020481298908473617
475,989,0.00018195322530312685
476,990,0.0002697420975206029
477,991,0.00016250795278429658
478,992,0.00025040283669742087
479,993,0.00044112930118303994
480,994,0.00016554609345636337
481,995,0.00026013356693971
482,996,7.139614376553612e-05
483,997,0.0002915289479907279
484,998,7.863581356936468e-05
485,999,0.00023575298969261466
486,1000,0.00017731053369057719
487,1001,0.0002390860665205226
488,1002,0.00011513049041295972
489,1003,0.0003012121193890412
490,1004,0.00034562439198682564
491,1005,0.00012847592804797364
492,1006,0.0004130819766090036
493,1007,0.00011539995399573625
494,1008,9.461006037678735e-05
495,1009,0.00027659778183641035
496,1010,0.0002741979685878878
497,1011,0.00023721880004596275
498,1012,0.0001975604351127832
499,1013,0.00012296680328076828
500,1014,0.0004743674927784543
501,1015,0.0001851530079026346
502,1016,0.0001489139795661473
503,1017,0.0004299842159136467
504,1018,0.00025867787177658735
505,1019,0.000279142762759635
506,1020,0.0002914742753049878
507,1021,0.00029018051059001126
508,1022,5.929621713005173e-05
509,1023,0.00011033650985866405
510,1024,0.0002793090379268577
511,1025,0.00019714568978127566
512,1026,0.0002614433672466492
513,1027,8.96247609969939e-05
514,1028,0.0002121132796540789
515,1029,0.0003106720407140234
516,1030,0.00017676587132200148
517,1031,6.688827520224711e-05
518,1032,0.00039400519142419193
519,1033,0.00017462454126285202
520,1034,5.677538772513419e-05
521,1035,0.00019562229513839192
522,1036,0.0002754977116266897
523,1037,0.0002638014398606697
524,1038,6.99884994973975e-05
525,1039,0.00010909218439714515
526,1040,0.00021645783617882492
527,1041,0.0003456830798263086
528,1042,0.00012790959069088086
529,1043,0.00018311848029952906
530,1044,0.00015293472807241615
531,1045,0.0001673837799748126
532,1046,9.037747858720843e-05
533,1047,0.0002209184348102648
534,1048,0.00033078498296233754
535,1049,0.0002681144175942107
536,1050,0.00012948770298626584
537,1051,0.00030692653941130133
538,1052,0.00040820274026069544
539,1053,0.00011669655467539639
540,1054,0.00019135840287250213
541,1055,0.00014323645770169808
542,1056,0.00022192229993578315
543,1057,9.05872985844376e-05
544,1058,8.572291853641752e-05
545,1059,0.00046994632312193443
546,1060,0.00024940034230481025
547,1061,0.00012366629639768984
548,1062,0.0001801628207582124
549,1063,9.902932052662493e-05
550,1064,0.00023917365218617913
551,1065,5.136771075973267e-05
552,1066,0.00033946979660282777
553,1067,0.0003533149214765422
554,1068,0.00017631223959639367
555,1069,9.769484641406273e-05
556,1070,0.0005164560385210361
557,1071,8.120245909884618e-05
558,1072,0.00020258467353462172
559,1073,0.00011274450552647332
560,1074,0.0002234170281657869
561,1075,0.0002624928619172973
562,1076,0.00040192931295272193
563,1077,0.0001415031327049096
564,1078,0.0005069434233941203
565,1079,0.0003510529120511579
566,1080,0.0003574695660993902
567,1081,0.00016890888425411367
568,1082,0.0002716018295391538
569,1083,0.00031546189887062453
570,1084,8.582263920070495e-05
571,1085,0.0005978437664765088
572,1086,0.000658630841076691
573,1087,0.00010573081169900841
574,1088,0.0001555138373625758
575,1089,0.00013947770969390861
576,1090,0.0001320982227128091
577,1091,0.00011221249703153785
578,1092,0.00017753139725215858
579,1093,9.383914808496174e-05
580,1094,0.00011307257381740893
581,1095,0.00016596844719041857
582,1096,4.2799006860415876e-05
583,1097,0.0002904310791910597
584,1098,0.00023334606869933525
585,1099,0.0002849635613729612
586,1100,0.0003024684130348269
587,1101,0.00035796091761789854
588,1102,0.00026159966691585815
589,1103,8.11128150768462e-05
590,1104,0.0005021739497868152
591,1105,0.00011513049041295972
592,1106,0.00021626333932468815
593,1107,0.0003995770421380194
594,1108,0.000225601794746501
595,1109,0.0002760997883614408
596,1110,0.0002655634383940185
597,1111,0.00014662440811827505
598,1112,0.00018257635741549447
599,1113,0.00029506574662185945
600,1114,0.0002540393272859224
601,1115,0.00018463799677206268
602,1116,0.000117457398085862
603,1117,0.00035712958028679705
604,1118,0.00028123892468551176
605,1119,4.2799006860415876e-05
606,1120,0.00025178487994159443
607,1121,0.00018449576003386355
608,1122,0.00030562575019144186
609,1123,0.0002487850135169598
610,1124,0.0004049619092802452
611,1125,0.000336923357914986
612,1126,0.0005661927301412862
613,1127,0.00020111991283796994
614,1128,0.00032036789863787256
615,1129,0.0002867572499868536
616,1130,0.00021695552083006827
617,1131,0.00024333868463900798
618,1132,0.00040114290630736027
619,1133,8.394215523392198e-05
620,1134,0.0001276419364177477
621,1135,0.00023500580315860903
622,1136,0.00031336056677107684
623,1137,0.00023956500905618922
624,1138,0.0002117188392864834
625,1139,0.000186923561370095
626,1140,0.00010099772150916483
627,1141,0.00015430446220093445
628,1142,0.00021818452352682225
629,1143,0.00010090857312492862
630,1144,0.00021626528983864364
631,1145,4.2799006860415876e-05
632,1146,0.00043113625144722674
633,1147,6.364481680603008e-05
634,1148,0.00031220857365334
635,1149,0.00030618883039145627
636,1150,0.0001286129935081485
637,1151,6.713085128501086e-05
638,1152,0.00012598739478708024
639,1153,0.00039359982098898785
640,1154,0.00010740516425180536
641,1155,0.00027186370965624355
642,1156,0.00029547663291752907
643,1157,7.412594043384107e-05
644,1158,0.00031382579002015585
645,1159,0.00038580093370412514
646,1160,0.00027696029052403547
647,1161,0.0001525580506030002
648,1162,9.761967100577938e-05
649,1163,0.0002935732698957274
650,1164,0.00011112372692117541
651,1165,0.00023774380825693667
652,1166,0.0003063685641960824
653,1167,0.00020435432719955496
654,1168,8.156913349540819e-05
655,1169,0.00015855357339013957
656,1170,0.00022649904507924358
657,1171,0.0002420063334560017
658,1172,0.0003298120395816698
659,1173,0.00039229935063743383
660,1174,0.0001929100749668788
661,1175,0.00039526302956205005
662,1176,4.7072572529653175e-05
663,1177,0.0002073870043338006
664,1178,0.0001398405751772247
665,1179,0.00028247422457984133
666,1180,0.0001577124976568239
667,1181,0.0002619018048182089
668,1182,0.0002299579951934586
669,1183,0.0002355660057936211
670,1184,0.00044594950293191303
671,1185,0.0004361552550076923
672,1186,0.00015350879264521212
673,1187,0.00019058115635701932
674,1188,0.0002325225308625334
675,1189,0.00027641719393737993
676,1190,0.00019737923445210028
677,1191,0.00032834742248486035
678,1192,0.00044396521442319745
679,1193,0.00012864605304467908
680,1194,0.00010204552009721263
681,1195,0.00017495491738975068
682,1196,0.00012488939910990538
683,1197,0.00018676741484247302
684,1198,0.0002453512738695082
685,1199,0.0006046332762404054
686,1200,7.322702920804281e-05
687,1201,0.0001907954385917116
688,1202,0.00016099416138802572
689,1203,0.00010792918829662194
690,1204,0.0004934679054649538
691,1205,0.0003059932800993079
692,1206,4.2799006860415876e-05
693,1207,0.0002276490619968033
694,1208,9.225307863420155e-05
695,1209,0.00024008401100627163
696,1210,0.0002662527959361038
697,1211,0.0004891572250914299
698,1212,0.0002213733001645049
699,1213,0.0001728584352313365
700,1214,0.00036440238006022076
701,1215,0.00023687811026260264
702,1216,0.0002863962818504734
703,1217,0.0002883833181781798
704,1218,0.00016913175950077764
705,1219,0.00018235170165888673
706,1220,7.578039155776186e-05
707,1221,0.00037320248436072763
708,1222,0.00043236382762140767
709,1223,0.00015866069021574174
710,1224,6.734632185892268e-05
711,1225,0.00022335581309615833
712,1226,0.0002499054175572694
713,1227,0.0003891347451495122
714,1228,0.0001888362887461774
715,1229,0.00023570249884920412
716,1230,0.00036253498633886304
717,1231,0.0003486721484579703
718,1232,0.00023801476055604286
719,1233,4.955616292020415e-05
720,1234,0.00014279907402729594
721,1235,0.0004955499598163682
722,1236,0.0003212316683325721
723,1237,0.00035303117726375095
724,1238,0.0004491835163622033
725,1239,6.44480228483939e-05
726,1240,0.00014347449691356012
727,1241,0.00014088092768627905
728,1242,0.0002795811863436992
729,1243,0.0003367498702431142
730,1244,0.00011457203132793153
731,1245,0.0002113316461861325
732,1246,0.00023667927009575406
733,1247,0.0001604877207163838
734,1248,9.474074923005756e-05
735,1249,0.00013424615483533076
736,1250,0.00039254981484498143
737,1251,0.00013531497117895866
738,1252,7.279132131268566e-05
739,1253,8.120245909884618e-05
740,1254,0.00011321001359308966
741,1255,0.0003708890523081733
742,1256,0.00039308571542632945
743,1257,0.0002637911813139037
744,1258,0.00027827596088419613
745,1259,0.00034423021078475115
746,1260,0.0002667070414268487
747,1261,0.0003406571492549434
748,1262,4.5332699947320955e-05
749,1263,6.66089588936348e-05
750,1264,8.396784003692024e-05
751,1265,0.0001276292348067236
752,1266,0.00014395085086708938
753,1267,0.0003395246622273768
754,1268,0.00012612690807695833
755,1269,0.00036560615935305
756,1270,5.623163310997624e-05
757,1271,0.0002871067131643854
758,1272,0.0002754507237652246
759,1273,0.0003376530679826453
760,1274,0.0002292680588774566
761,1275,0.0003811725880908733
762,1276,4.535448414876846e-05
763,1277,0.0005717524252620442
764,1278,0.000141941638837076
765,1279,0.0002170315102479609
766,1280,0.00024930813613243676
767,1281,0.00021776277516093463
768,1282,0.00033803374354758603
769,1283,0.00024953625406754084
770,1284,0.00028988072723084614
771,1285,0.00018338746485295422
772,1286,0.0001357280502794731
773,1287,0.00020261266507830478
774,1288,0.00027570619890992897
775,1289,0.0002518163566987363
776,1290,0.0002700079331546176
777,1291,0.0003267347125145855
778,1292,0.0002645430794098729
779,1293,0.00015915390320103966
780,1294,0.0001591934740141047
781,1295,8.264573816377628e-05
782,1296,0.00018627975122996346
783,1297,0.00010038155887818817
784,1298,0.00032904917824218727
785,1299,0.00022624671911042433
786,1300,0.00020509501661231122
787,1301,8.090201814611159e-05
788,1302,0.0003084481374135309
789,1303,0.00025044547978628646
790,1304,0.00030379143007376174
791,1305,0.0003349638948766877
792,1306,0.00019510498374976333
793,1307,0.00029500086652980073
794,1308,0.00017357913313269227
795,1309,0.0002230748574785905
796,1310,0.0002000401430300272
797,1311,0.00018486775764211784
798,1312,0.00026810581271515026
799,1313,0.00022037259327006462
800,1314,0.00021453958274717753
801,1315,0.00021872815746181942
802,1316,0.0001763394397781185
803,1317,0.00022005486872525278
804,1318,0.0002573860175794772
805,1319,0.0002226264977644153
806,1320,0.0003858384632846439
807,1321,0.00016583499657631256
808,1322,0.00042002355528996174
809,1323,0.00024124164352257914
810,1324,0.00021702679851464597
811,1325,0.00018561767839729118
812,1326,5.808584539162728e-05
813,1327,0.00025782251719548896
814,1328,0.00020916076689625208
815,1329,0.00040482018787485886
816,1330,0.0003641707482981692
817,1331,0.0004196207118178462
818,1332,0.0002721328258739908
819,1333,0.00026585679804314537
820,1334,0.00035880941598434823
821,1335,0.0003643631139242206
822,1336,0.00017740643269040075
823,1337,0.0002758327095285599
824,1338,0.0004437230667678358
825,1339,0.00029958115539285027
826,1340,0.00019998190396897398
827,1341,0.00035434216959185955
828,1342,0.00010144083867098672
829,1343,0.00025988909158229927
830,1344,0.00027865162262452907
831,1345,0.0004447062292058228
832,1346,6.392130505783008e-05
833,1347,0.0003609320327356507
834,1348,0.00027085799061188744
835,1349,0.0002727764251503193
836,1350,0.00017650106052978704
837,1351,0.00020868136221245754
838,1352,0.0006690772431300504
839,1353,6.649636355641702e-05
840,1354,7.136681466589654e-05
841,1355,0.00026268521755598817
842,1356,0.00018691590624782573
843,1357,0.00022677586857266114
844,1358,0.00045858392018887126
845,1359,0.0002640483529609664
846,1360,0.0003451784489409394
847,1361,0.0004212053215125313
848,1362,5.543259899733526e-05
849,1363,0.00018142968761421704
850,1364,0.00010078087628150593
851,1365,0.00014473248367116335
852,1366,0.00042972852360729564
853,1367,0.0004739846772732844
854,1368,0.0001628119956943117
855,1369,0.0002760220792685219
856,1370,0.00032568698338519386
857,1371,0.00028807586460561003
858,1372,8.762841615805366e-05
859,1373,0.00037970838357333795
860,1374,0.00026528685976761994
861,1375,0.00023057585087804145
862,1376,0.0005180650615935587
863,1377,0.000551755504577734
864,1378,0.00025897305397414884
865,1379,0.0002451904025116176
866,1380,0.00025288152369569043
867,1381,0.00014735790637253581
868,1382,0.00021661254764195493
869,1383,6.722183263956014e-05
870,1384,0.00013888859663401264
871,1385,0.00013035111629458872
872,1386,4.2799006860415876e-05
873,1387,0.00012949883279103334
874,1388,0.0002581357621361624
875,1389,0.0001600235215287644
876,1390,0.0005404067445837945
877,1391,0.0004950229194450298
878,1392,0.00018924342364817897
879,1393,0.0002048759391786356
880,1394,6.026784250834164e-05
881,1395,4.816298486380282e-05
882,1396,0.00027602909409162686
883,1397,0.00011898391044628661
884,1398,0.00016007603401582468
885,1399,0.0005031124896682368
886,1400,0.00015656873532507047
887,1401,7.708679764062911e-05
888,1402,0.00022826102159848123
889,1403,0.0001489139795661473
890,1404,0.00023990674625078994
891,1405,0.00027545826309948395
892,1406,0.00018330127673396487
893,1407,0.00014757571069362783
894,1408,0.00022553134768097882
895,1409,0.00033644334753068556
896,1410,0.00021314159307137228
897,1411,7.866073842666864e-05
898,1412,0.0001649064346165598
899,1413,0.00028685014873298974
900,1414,7.104493677087686e-05
901,1415,0.00023524721783785505
902,1416,0.00032463879667558507
903,1417,5.7033717420365974e-05
904,1418,0.00015434259180580469
905,1419,0.00019387051413615895
906,1420,0.0004405224865045448
907,1421,0.00023446195712175882
908,1422,0.00011706838911806561
909,1423,0.00028929030841250006
910,1424,0.0001795848554481189
911,1425,0.00024581246908353247
912,1426,0.0003035548447277543
913,1427,0.00038574622665970014
914,1428,0.0002238966589684424
915,1429,0.00022266025103909076
916,1430,4.9378157214813366e-05
917,1431,0.0006584499181463515
918,1432,0.0002651810762349895
919,1433,0.00022691733397418623
920,1434,0.0001391489457888145
921,1435,0.0002734926831444298
922,1436,0.00020073952511839838
923,1437,0.00021650941244445525
924,1438,0.00017593836133457028
925,1439,9.15526272321288e-05
926,1440,0.0001661853277134118
927,1441,0.00016001493669689392
928,1442,7.935059728172506e-05
929,1443,0.00010130450016953489
930,1444,0.00021377988965611138
931,1445,0.00010672681509065626
932,1446,0.0002329428370984378
933,1447,0.00042627966043836714
934,1448,0.000255980606484454
935,1449,0.00028802647504774716
936,1450,0.00020499969727930096
937,1451,0.00016973926757076998
938,1452,0.00027495959153848515
939,1453,0.00021321654511526278
940,1454,0.00026498160540674564
941,1455,7.020761699132413e-05
942,1456,0.00037967590267153404
943,1457,0.0001977568697814901
944,1458,0.0001469291431392181
945,1459,0.00046934895243430126
946,1460,0.00018115540090172177
947,1461,9.009626562441192e-05
948,1462,0.00038616558269873914
949,1463,6.789154841112184e-05
950,1464,0.0001797833133859858
951,1465,0.00035714080659750747
952,1466,4.2799006860415876e-05
953,1467,0.00037847895085241966
